word,sentiment
broken,negative
broken-hearted,negative
brood,negative
brooding,negative
brothel,negative
brother,positive
brotherhood,positive
brotherly,positive
brothers,positive
browbeat,negative
bruise,negative
bruised,negative
bruises,negative
bruising,negative
brunt,negative
brusque,negative
brutal,negative
brutalising,negative
brutalities,negative
brutality,negative
brutalize,negative
brutalizing,negative
brutally,negative
brute,negative
brutish,negative
bs,negative
bubble,positive
bubbles,positive
buck,ambiguous
buckle,negative
bud,positive
buddy,positive
budget,positive
buffet,negative
bug,negative
bugaboo,negative
bugger,negative
bugging,negative
buggy,negative
bugle,ambiguous
bugs,negative
build,positive
building,positive
built,positive
bulbous,negative
bulkier,negative
bulkiness,negative
bulky,negative
bulkyness,negative
bull,negative
bulldog,negative
bullet,negative
bulletproof,positive
bullied,negative
bullies,negative
bullish,positive
bullshit,negative
bullshyt,negative
bully,negative
bullying,negative
bullyingly,negative
bum,negative
bummer,negative
bump,negative
bumped,negative
bumping,negative
bumpping,negative
bumps,negative
bumpy,negative
bungle,negative
bungler,negative
bungling,negative
bunk,negative
bunker,negative
buoy,positive
buoyant,positive
burden,negative
burdened,negative
burdening,negative
burdens,negative
burdensome,negative
burdensomely,negative
bureaucracy,negative
bureaucrat,negative
burglar,negative
burglary,negative
burial,negative
buried,negative
burke,negative
burlesque,positive
burn,negative
burned,negative
burning,negative
burns,negative
burnt,negative
bursary,positive
bury,negative
business,negative
businesses,negative
buss,positive
bust,negative
busted,negative
busts,negative
busy,negative
busybody,negative
butcher,negative
butchery,negative
butler,positive
butt,negative
buttery,positive
buxom,positive
buy,positive
buying,positive
buys,positive
buzz,ambiguous
buzzed,negative
buzzing,negative
bye,negative
bylaw,positive
byzantine,negative
cab,positive
cabal,negative
cabinet,positive
cable,positive
cackle,negative
cacophony,negative
cad,negative
cadaver,negative
cafe,positive
cage,negative
cajole,positive
cake,positive
calamities,negative
calamitous,negative
calamitously,negative
calamity,negative
calculate,negative
calculated,negative
calculating,negative
calculation,negative
calculator,positive
calf,positive
call,positive
called,positive
calling,positive
callous,negative
calls,positive
calm,positive
calmed,positive
calming,positive
calmness,positive
calms,positive
calumniate,negative
calumniation,negative
calumnies,negative
calumnious,negative
calumniously,negative
calumny,negative
came,positive
camouflage,positive
camouflaged,positive
campaign,positive
campaigning,negative
campaigns,positive
can’t,negative
canary,positive
cancel,negative
canceled,negative
canceling,negative
cancellation,negative
cancellations,negative
cancelled,negative
cancelling,negative
cancels,negative
cancer,negative
cancerous,negative
cancers,negative
candid,positive
candidate,positive
candied,positive
candor,positive
cane,negative
canker,negative
cannabis,negative
cannibal,negative
cannibalism,negative
cannibalize,negative
cannon,negative
cannot,negative
canons,positive
can't,negative
cap,positive
capability,positive
capable,positive
capably,positive
capacity,positive
capital,negative
capitalism,negative
capitalist,positive
capitalize,positive
capitulate,negative
capricious,negative
capriciously,negative
capriciousness,negative
capsize,negative
captain,positive
captivate,positive
captivated,positive
captivating,positive
captivation,positive
captive,negative
captivity,negative
captor,negative
capture,negative
carcass,negative
carcinoma,negative
card,negative
cardiac,negative
cardiologist,positive
cardiomyopathy,negative
cardiovascular,negative
cards,negative
care,positive
cared,positive
careen,negative
career,positive
carefree,positive
careful,positive
carefully,positive
careless,negative
carelessly,negative
carelessness,negative
carer,positive
carers,positive
cares,positive
caress,positive
caretaker,positive
caricature,negative
caries,negative
caring,positive
carnage,negative
carnal,negative
carnivorous,negative
carol,positive
carp,negative
carpet,negative
carried,positive
carries,positive
carry,positive
carrying,positive
cartel,negative
cartoonish,negative
cartridge,negative
cascade,positive
case,negative
cases,negative
cash,positive
cashback,positive
cashbacks,positive
cashier,positive
cashing,positive
cash-strapped,negative
casket,negative
caste,negative
castigate,negative
castrated,negative
casual,positive
casualty,negative
cataclysm,negative
cataclysmal,negative
cataclysmic,negative
cataclysmically,negative
cataract,negative
catastrophe,negative
catastrophes,negative
catastrophic,negative
catastrophically,negative
catastrophies,negative
catch,negative
catches,negative
catching,negative
catchy,positive
catechism,negative
categorical,positive
categories,ambiguous
category,ambiguous
cater,positive
cathartic,positive
cathedral,positive
catheter,negative
causation,negative
cause,negative
caused,negative
causes,negative
causing,negative
caustic,negative
caustically,negative
caution,negative
cautionary,negative
cautioned,negative
cautioning,negative
cautions,negative
cautious,negative
cautiously,ambiguous
cautiousness,ambiguous
cave,negative
cease,negative
ceased,negative
ceaseless,positive
ceases,negative
ceasing,negative
cedant,ambiguous
cedants,ambiguous
cede,negative
celebrate,positive
celebrated,positive
celebrates,positive
celebrating,positive
celebration,positive
celebrations,positive
celebratory,positive
celebrity,positive
celestial,positive
cell,ambiguous
cells,ambiguous
cellular,ambiguous
cement,positive
cemetery,negative
censor,negative
censored,negative
censoring,negative
censors,negative
censorship,negative
censure,negative
censured,negative
censures,negative
censuring,negative
center,positive
centers,positive
central,positive
centre,positive
centres,positive
centurion,positive
ceo,negative
cerebral,positive
ceremonial,positive
ceremony,positive
certain,positive
certainly,positive
certainty,positive
certificate,positive
certificates,positive
certification,positive
certify,positive
certiorari,ambiguous
cess,negative
cessation,negative
cession,ambiguous
cessions,positive
chafe,negative
chaff,negative
chafing,negative
chagrin,negative
chagrined,negative
chain,ambiguous
chairman,positive
chairwoman,positive
challenge,negative
challenged,negative
challenges,negative
challenging,negative
champ,positive
champion,positive
championship,positive
chance,positive
chancellor,positive
chances,positive
change,positive
changeable,ambiguous
changed,positive
changes,positive
changing,positive
chant,positive
chaos,negative
chaotic,negative
chaplain,positive
character,positive
charade,negative
charge,negative
chargeable,negative
charged,negative
chargeoffs,negative
charger,positive
charges,negative
charging,negative
charisma,positive
charismatic,positive
charitable,positive
charity,positive
charm,positive
charmed,positive
charming,positive
charmingly,positive
charmless,negative
chart,positive
charts,positive
chase,negative
chasing,negative
chasm,negative
chaste,positive
chasten,negative
chastise,negative
chastised,negative
chastisement,negative
chastises,negative
chastising,negative
chastity,positive
chattel,ambiguous
chattels,ambiguous
chatter,negative
chatterbox,negative
chattering,positive
chatty,negative
cheap,negative
cheapen,negative
cheaper,positive
cheapest,positive
cheaply,negative
cheat,negative
cheated,negative
cheater,negative
cheaters,negative
cheating,negative
cheats,negative
cheatsheet,positive
check,positive
checked,positive
checkered,negative
checking,positive
checklist,positive
cheek,negative
cheer,positive
cheered,positive
cheerful,positive
cheerfulness,positive
cheering,positive
cheers,positive
cheery,positive
cheesecake,negative
cheesy,negative
chemical,negative
chemicals,negative
chemist,negative
chemo,negative
cherish,positive
cherished,positive
cherishes,positive
cherishing,positive
cherry,positive
cherub,positive
chest,negative
chic,positive
chicane,ambiguous
chicken,negative
chide,negative
chief,negative
chieftain,positive
child,positive
childhood,positive
childish,negative
children,positive
childrens,positive
chill,negative
chilling,negative
chills,negative
chilly,negative
chimera,positive
China,negative
chinese,negative
chintzy,negative
chip,negative
chips,negative
chirp,positive
chisel,positive
chivalrous,positive
chivalry,positive
chloroform,negative
choate,ambiguous
chocolate,positive
choice,positive
choices,positive
choir,positive
choke,negative
choked,negative
chokes,negative
choking,negative
cholera,negative
choleric,negative
choose,positive
chooses,positive
